original_product_id,product_id,product_name,item_no,cost,price_per_unit,shippable,family_category_id,subcategory_id,description
17568,NULL,Privacy w/ Closed Spindle Top Single Gate,SV344WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17569,NULL,Privacy w/ Closed Spindle Top Single Gate,SV372WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17570,NULL,Privacy w/ Closed Spindle Top Single Gate,SV372WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17571,NULL,Privacy w/ Closed Spindle Top Double Gate,SV4100DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17572,NULL,Privacy w/ Closed Spindle Top Double Gate,SV4100DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17573,NULL,Privacy w/ Closed Spindle Top Double Gate,SV4124DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17574,NULL,Privacy w/ Closed Spindle Top Double Gate,SV4124DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17575,NULL,Privacy w/ Closed Spindle Top Single Gate,SV444WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17576,NULL,Privacy w/ Closed Spindle Top Single Gate,SV444WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17577,NULL,Privacy w/ Closed Spindle Top Single Gate,SV472WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17578,NULL,Privacy w/ Closed Spindle Top Single Gate,SV472WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17579,NULL,Privacy w/ Closed Spindle Top Double Gate,SV5100DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17580,NULL,Privacy w/ Closed Spindle Top Double Gate,SV5100DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17581,NULL,Privacy w/ Closed Spindle Top Double Gate,SV5124DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17582,NULL,Privacy w/ Closed Spindle Top Double Gate,SV5124DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17583,NULL,Privacy w/ Closed Spindle Top Single Gate,SV544WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17584,NULL,Privacy w/ Closed Spindle Top Single Gate,SV544WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17585,NULL,Privacy w/ Closed Spindle Top Single Gate,SV572WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17586,NULL,Privacy w/ Closed Spindle Top Single Gate,SV572WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17587,NULL,Privacy w/ Closed Spindle Top Double Gate,SV6100DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17588,NULL,Privacy w/ Closed Spindle Top Double Gate,SV6100DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17589,NULL,Privacy w/ Closed Spindle Top Double Gate,SV6124DGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17590,NULL,Privacy w/ Closed Spindle Top Double Gate,SV6124DGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17591,NULL,Privacy w/ Closed Spindle Top Single Gate,SV644WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17592,NULL,Privacy w/ Closed Spindle Top Single Gate,SV644WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17593,NULL,Privacy w/ Closed Spindle Top Single Gate,SV672WGPCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17594,NULL,Privacy w/ Closed Spindle Top Single Gate,SV672WGPCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17595,NULL,Privacy w/ Closed Spindle Top End Post,SV56E3PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17596,NULL,Privacy w/ Closed Spindle Top End Post,SV56E3PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17597,NULL,Privacy w/ Closed Spindle Top End Post,SV57E4PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17598,NULL,Privacy w/ Closed Spindle Top End Post,SV57E4PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17599,NULL,Privacy w/ Closed Spindle Top End Post,SV58E5PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17600,NULL,Privacy w/ Closed Spindle Top End Post,SV58E5PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17601,NULL,Privacy w/ Closed Spindle Top End Post,SV59E6PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17602,NULL,Privacy w/ Closed Spindle Top End Post,SV59E6PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17603,NULL,Privacy w/ Closed Spindle Top Line Post,SV56L3PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17604,NULL,Privacy w/ Closed Spindle Top Line Post,SV56L3PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17605,NULL,Privacy w/ Closed Spindle Top Line Post,SV57L4PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17606,NULL,Privacy w/ Closed Spindle Top Line Post,SV57L4PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17607,NULL,Privacy w/ Closed Spindle Top Line Post,SV58L5PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17608,NULL,Privacy w/ Closed Spindle Top Line Post,SV58L5PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17609,NULL,Privacy w/ Closed Spindle Top Line Post,SV59L6PCT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17610,NULL,Privacy w/ Closed Spindle Top Line Post,SV59L6PCTT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17611,NULL,Privacy w/ Closed Spindle Top Panel,SVPCT36F,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17612,NULL,Privacy w/ Closed Spindle Top Panel,SVPCT36FT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17613,NULL,Privacy w/ Closed Spindle Top Panel,SVPCT38F,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
17614,NULL,Privacy w/ Closed Spindle Top Panel,SVPCT38FT,NULL,0,0,16,23,"A square spindle picket fence offers a stylish blend of charm and functionality, perfect for enhancing gardens, front yards, or pool areas. Its evenly spaced square spindles provide an elegant look while maintaining visibility and airflow. Ideal for creating safe spaces for children or pets, it is also great for framing flower beds or pathways. Durable and customizable, this fence adds beauty and value to any property, blending seamlessly with various architectural styles."
